name = zilien_data_COstrip_11-11-21.csv AND 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1636617385.0
backend_name = memory
id = 7
timecol 'time/s' for: 'raw potential / [V]' and 'raw current / [mA]' and 'selector' and '$U_{RHE}$ / [V]' and 'J / [mA cm$^{-2}$]'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M40-x' for: 'M40'
timecol 'M32-x' for: 'M32'
timecol 'M4-x' for: 'M4'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
N_header_lines = 16

time/s,	raw potential / [V],	raw current / [mA],	selector,	$U_{RHE}$ / [V],	J / [mA cm$^{-2}$],	M28-x,	M28,	M18-x,	M18,	M40-x,	M40,	M32-x,	M32,	M4-x,	M4,	M44-x,	M44,	M2-x,	M2
14239.171389341354,	0.29429594,	1.160144766927483e-05,	18,	0.29429594,	5.919105953711648e-05,	14244.109999895096,	1.083975e-10,	14244.02999997139,	1.330289e-09,	14244.259999990463,	1.972461e-12,	14244.180000066757,	2.284347e-10,	14243.960000038147,	1.841718e-08,	14244.329999923706,	1.00426e-11,	14244.450000047684,	2.532114e-10,	
14239.970989227295,	0.29829499,	1.319787658639099e-05,	18,	0.29829499,	6.733610503260709e-05,	14244.670000076294,	1.081248e-10,	14244.599999904633,	1.320608e-09,	14244.819999933243,	2.096984e-12,	14244.75,	2.282228e-10,	14244.519999980927,	1.837941e-08,	14244.890000104904,	1.007898e-11,	14245.009999990463,	2.550528e-10,	
14240.770589351654,	0.30229041,	1.508903416705171e-05,	18,	0.30229041,	7.698486819924341e-05,	14245.230000019073,	1.084452e-10,	14245.16000008583,	1.32622e-09,	14245.380000114441,	2.005434e-12,	14245.30999994278,	2.295611e-10,	14245.079999923706,	1.842668e-08,	14245.460000038147,	1.008387e-11,	14245.569999933243,	2.548186e-10,	
14241.570189237595,	0.30628163,	1.708080851677457e-05,	18,	0.30628163,	8.714698222844168e-05,	14245.799999952316,	1.078414e-10,	14245.72000002861,	1.329701e-09,	14245.94000005722,	2.085991e-12,	14245.869999885559,	2.290853e-10,	14245.650000095367,	1.839955e-08,	14246.019999980927,	1.007785e-11,	14246.130000114441,	2.555103e-10,	
14242.369789361954,	0.31027848,	1.97871698783198e-05,	18,	0.31027848,	0.0001009549483587745,	14246.359999895096,	1.073409e-10,	14246.27999997139,	1.32139e-09,	14246.509999990463,	2.03585e-12,	14246.430000066757,	2.288059e-10,	14246.210000038147,	1.84266e-08,	14246.579999923706,	1.020841e-11,	14246.700000047684,	2.553688e-10,	
14243.169389247894,	0.31427655,	2.27421868045772e-05,	18,	0.31427655,	0.0001160315653294755,	14246.920000076294,	1.083172e-10,	14246.849999904633,	1.331474e-09,	14247.069999933243,	2.08076e-12,	14247.0,	2.302379e-10,	14246.769999980927,	1.846564e-08,	14247.150000095367,	1.008841e-11,	14247.259999990463,	2.555562e-10,	
14243.968989133835,	0.31826466,	2.606034441068024e-05,	18,	0.31826466,	0.00013296094087081754,	14247.480000019073,	1.077992e-10,	14247.41000008583,	1.326901e-09,	14247.630000114441,	2.136974e-12,	14247.55999994278,	2.281928e-10,	14247.329999923706,	1.849716e-08,	14247.710000038147,	1.00663e-11,	14247.819999933243,	2.547573e-10,	
14244.768589258194,	0.32226992,	2.982104445510938e-05,	18,	0.32226992,	0.00015214818599545602,	14248.049999952316,	1.08157e-10,	14247.97000002861,	1.328233e-09,	14248.200000047684,	2.15444e-12,	14248.119999885559,	2.283386e-10,	14247.900000095367,	1.840052e-08,	14248.269999980927,	1.027319e-11,	14248.390000104904,	2.555963e-10,	
14245.568189144135,	0.32627693,	3.411407011180294e-05,	18,	0.32627693,	0.00017405137812144357,	14248.609999895096,	1.076907e-10,	14248.539999961853,	1.323356e-09,	14248.759999990463,	2.046036e-12,	14248.680000066757,	2.287279e-10,	14248.460000038147,	1.840348e-08,	14248.829999923706,	1.008845e-11,	14248.950000047684,	2.540354e-10,	
14246.367889165878,	0.33027536,	3.861312608666352e-05,	18,	0.33027536,	0.00019700574534012,	14249.170000076294,	1.077199e-10,	14249.099999904633,	1.321462e-09,	14249.319999933243,	2.07031e-12,	14249.25,	2.275567e-10,	14249.019999980927,	1.834661e-08,	14249.400000095367,	1.016677e-11,	14249.509999990463,	2.535974e-10,	
14247.167489290237,	0.33425891,	4.34392688824772e-05,	18,	0.33425891,	0.00022162892286978162,	14249.740000009537,	1.070149e-10,	14249.66000008583,	1.313739e-09,	14249.880000114441,	2.061954e-12,	14249.80999994278,	2.279278e-10,	14249.58999991417,	1.832233e-08,	14249.960000038147,	1.030129e-11,	14250.069999933243,	2.540223e-10,	
14247.967089176178,	0.3382681,	4.869985944359044e-05,	18,	0.3382681,	0.00024846867063056346,	14250.299999952316,	1.080367e-10,	14250.22000002861,	1.322395e-09,	14250.450000047684,	2.022344e-12,	14250.369999885559,	2.264412e-10,	14250.150000095367,	1.838227e-08,	14250.519999980927,	1.021022e-11,	14250.640000104904,	2.542728e-10,	
14248.766789197922,	0.34224895,	5.446541926786388e-05,	18,	0.34224895,	0.00027788479218297893,	14250.859999895096,	1.074146e-10,	14250.789999961853,	1.324094e-09,	14251.009999990463,	2.051759e-12,	14250.930000066757,	2.289342e-10,	14250.710000038147,	1.842752e-08,	14251.079999923706,	1.022099e-11,	14251.200000047684,	2.542069e-10,	
14249.566389083862,	0.3462649,	6.029734666221733e-05,	18,	0.3462649,	0.0003076395237868231,	14251.420000076294,	1.068253e-10,	14251.349999904633,	1.321511e-09,	14251.569999933243,	2.011963e-12,	14251.5,	2.280702e-10,	14251.269999980927,	1.840052e-08,	14251.650000095367,	1.035996e-11,	14251.759999990463,	2.53888e-10,	
14250.365989208221,	0.35025391,	6.649320855159356e-05,	18,	0.35025391,	0.0003392510640387426,	14251.990000009537,	1.082073e-10,	14251.91000008583,	1.324347e-09,	14252.140000104904,	2.091266e-12,	14252.05999994278,	2.291437e-10,	14251.83999991417,	1.839655e-08,	14252.210000038147,	1.036815e-11,	14252.329999923706,	2.529725e-10,	
14251.165589094162,	0.35425267,	7.294755773347448e-05,	18,	0.35425267,	0.0003721814170075228,	14252.549999952316,	1.079051e-10,	14252.480000019073,	1.322931e-09,	14252.700000047684,	1.998254e-12,	14252.619999885559,	2.275856e-10,	14252.400000095367,	1.83754e-08,	14252.769999980927,	1.022239e-11,	14252.890000104904,	2.539611e-10,	
14251.965189218521,	0.35822785,	7.938978692664095e-05,	18,	0.35822785,	0.0004050499332991885,	14253.109999895096,	1.078827e-10,	14253.039999961853,	1.322123e-09,	14253.259999990463,	2.063548e-12,	14253.19000005722,	2.277018e-10,	14252.960000038147,	1.831803e-08,	14253.329999923706,	1.02026e-11,	14253.450000047684,	2.530518e-10,	
14252.764789104462,	0.3622416,	8.638906894775449e-05,	18,	0.3622416,	0.00044076055585589024,	14253.670000076294,	1.0732e-10,	14253.599999904633,	1.32055e-09,	14253.819999933243,	2.105295e-12,	14253.75,	2.287353e-10,	14253.519999980927,	1.836877e-08,	14253.900000095367,	1.034875e-11,	14254.009999990463,	2.546488e-10,	
14253.56438922882,	0.36622962,	9.332150818768198e-05,	18,	0.36622962,	0.00047613014381470397,	14254.240000009537,	1.077338e-10,	14254.16000008583,	1.321484e-09,	14254.390000104904,	1.949004e-12,	14254.30999994278,	2.290233e-10,	14254.08999991417,	1.841877e-08,	14254.460000038147,	1.041632e-11,	14254.579999923706,	2.546989e-10,	
14254.363989114761,	0.37023759,	0.0001003641116063578,	18,	0.37023759,	0.0005120617939099887,	14254.799999952316,	1.076747e-10,	14254.730000019073,	1.325544e-09,	14254.950000047684,	2.046051e-12,	14254.869999885559,	2.285948e-10,	14254.650000095367,	1.843986e-08,	14255.019999980927,	1.030852e-11,	14255.140000104904,	2.54956e-10,	
14255.163589000702,	0.37421373,	0.0001076223700116581,	18,	0.37421373,	0.000549093724549276,	14255.359999895096,	1.0729e-10,	14255.289999961853,	1.330545e-09,	14255.509999990463,	1.87776e-12,	14255.44000005722,	2.278938e-10,	14255.210000038147,	1.840946e-08,	14255.58999991417,	1.03974e-11,	14255.700000047684,	2.547225e-10,	
14255.963189125061,	0.37822074,	0.0001149160016667769,	18,	0.37822074,	0.0005863061309529433,	14255.930000066757,	1.078451e-10,	14255.849999904633,	1.328572e-09,	14256.079999923706,	2.051808e-12,	14256.0,	2.284422e-10,	14255.77999997139,	1.83844e-08,	14256.150000095367,	1.049101e-11,	14256.259999990463,	2.550587e-10,	
14256.762789011002,	0.38221443,	0.0001222737144708501,	18,	0.38221443,	0.0006238454819941331,	14256.490000009537,	1.078191e-10,	14256.41000008583,	1.319896e-09,	14256.640000104904,	2.134421e-12,	14256.55999994278,	2.287525e-10,	14256.33999991417,	1.837761e-08,	14256.710000038147,	1.049797e-11,	14256.829999923706,	2.548049e-10,	
14257.56238913536,	0.38622436,	0.0001296284906323594,	18,	0.38622436,	0.000661369850165099,	14257.049999952316,	1.078353e-10,	14256.980000019073,	1.320849e-09,	14257.200000047684,	2.074983e-12,	14257.119999885559,	2.29389e-10,	14256.900000095367,	1.838773e-08,	14257.269999980927,	1.052912e-11,	14257.390000104904,	2.539107e-10,	
14258.361989021301,	0.39021996,	0.0001366975918940426,	18,	0.39021996,	0.0006974366933369519,	14257.609999895096,	1.077218e-10,	14257.539999961853,	1.319342e-09,	14257.759999990463,	2.071594e-12,	14257.69000005722,	2.27624e-10,	14257.460000038147,	1.835717e-08,	14257.83999991417,	1.07075e-11,	14257.950000047684,	2.55262e-10,	
14259.16158914566,	0.39421538,	0.0001440784535779665,	18,	0.39421538,	0.0007350941509079924,	14258.180000066757,	1.072578e-10,	14258.099999904633,	1.324175e-09,	14258.329999923706,	2.066027e-12,	14258.25,	2.284303e-10,	14258.02999997139,	1.841699e-08,	14258.400000095367,	1.091309e-11,	14258.509999990463,	2.538546e-10,	
14259.961189031601,	0.39821079,	0.0001510952964799391,	18,	0.39821079,	0.0007708943697956077,	14258.740000009537,	1.077627e-10,	14258.66000008583,	1.321874e-09,	14258.890000104904,	2.027796e-12,	14258.80999994278,	2.289017e-10,	14258.58999991417,	1.838675e-08,	14258.960000038147,	1.081913e-11,	14259.079999923706,	2.548586e-10,	
14260.760788917542,	0.40220788,	0.0001580174540242374,	18,	0.40220788,	0.0008062115001236602,	14259.299999952316,	1.07823e-10,	14259.230000019073,	1.324362e-09,	14259.450000047684,	2.066861e-12,	14259.380000114441,	2.277007e-10,	14259.150000095367,	1.83616e-08,	14259.52999997139,	1.085958e-11,	14259.640000104904,	2.546446e-10,	
14261.5603890419,	0.40620306,	0.0001646986750572083,	18,	0.40620306,	0.000840299362536777,	14259.859999895096,	1.079059e-10,	14259.789999961853,	1.322649e-09,	14260.009999990463,	2.080655e-12,	14259.94000005722,	2.286855e-10,	14259.72000002861,	1.832267e-08,	14260.08999991417,	1.096404e-11,	14260.200000047684,	2.531557e-10,	
14262.360089063644,	0.41023082,	0.0001710856916697495,	18,	0.41023082,	0.0008728861819885178,	14260.430000066757,	1.077539e-10,	14260.349999904633,	1.3221e-09,	14260.579999923706,	2.076115e-12,	14260.5,	2.273503e-10,	14260.27999997139,	1.836031e-08,	14260.650000095367,	1.093716e-11,	14260.769999980927,	2.53841e-10,	
14263.159688949585,	0.41421878,	0.0001773366440154566,	18,	0.41421878,	0.0009047787959972275,	14260.990000009537,	1.071224e-10,	14260.920000076294,	1.317289e-09,	14261.140000104904,	2.025123e-12,	14261.05999994278,	2.263527e-10,	14260.83999991417,	1.838094e-08,	14261.210000038147,	1.097555e-11,	14261.329999923706,	2.542239e-10,	
14263.959289073944,	0.41820261,	0.0001832136849977805,	18,	0.41820261,	0.0009347636989682678,	14261.549999952316,	1.079019e-10,	14261.480000019073,	1.321522e-09,	14261.700000047684,	2.081311e-12,	14261.630000114441,	2.27314e-10,	14261.400000095367,	1.839399e-08,	14261.77999997139,	1.10644e-11,	14261.890000104904,	2.534379e-10,	
14264.758989095688,	0.42222688,	0.0001885859004363112,	18,	0.42222688,	0.0009621729614097509,	14262.119999885559,	1.082e-10,	14262.039999961853,	1.317654e-09,	14262.259999990463,	2.057545e-12,	14262.19000005722,	2.276293e-10,	14261.97000002861,	1.835424e-08,	14262.33999991417,	1.102422e-11,	14262.450000047684,	2.533999e-10,	
14265.558588981628,	0.42621282,	0.0001935211628819198,	18,	0.42621282,	0.0009873528718465296,	14262.680000066757,	1.07444e-10,	14262.599999904633,	1.323502e-09,	14262.829999923706,	2.002152e-12,	14262.75,	2.287998e-10,	14262.52999997139,	1.834355e-08,	14262.900000095367,	1.103293e-11,	14263.019999980927,	2.548922e-10,	
14266.358188867569,	0.43021527,	0.0001978043049437163,	18,	0.43021527,	0.0010092056374679402,	14263.240000009537,	1.07214e-10,	14263.170000076294,	1.320932e-09,	14263.390000104904,	1.961037e-12,	14263.30999994278,	2.272009e-10,	14263.08999991417,	1.835037e-08,	14263.460000038147,	1.120985e-11,	14263.579999923706,	2.548311e-10,	
14267.157788991928,	0.43422291,	0.0002014118068506577,	18,	0.43422291,	0.001027611259442131,	14263.799999952316,	1.078291e-10,	14263.730000019073,	1.322506e-09,	14263.950000047684,	2.091547e-12,	14263.880000114441,	2.284245e-10,	14263.650000095367,	1.838868e-08,	14264.02999997139,	1.121727e-11,	14264.140000104904,	2.550026e-10,	
14267.957388877869,	0.43821821,	0.0002045101365422703,	18,	0.43821821,	0.001043419063991175,	14264.369999885559,	1.073474e-10,	14264.289999961853,	1.324038e-09,	14264.509999990463,	2.098428e-12,	14264.44000005722,	2.269869e-10,	14264.22000002861,	1.83672e-08,	14264.58999991417,	1.115172e-11,	14264.700000047684,	2.541535e-10,	
14268.756989002228,	0.44222891,	0.0002068903701953538,	18,	0.44222891,	0.001055563113241601,	14264.930000066757,	1.07545e-10,	14264.849999904633,	1.320575e-09,	14265.079999923706,	2.086749e-12,	14265.0,	2.282017e-10,	14264.77999997139,	1.84209e-08,	14265.150000095367,	1.134662e-11,	14265.269999980927,	2.544389e-10,	
14269.556588888168,	0.44623059,	0.0002083371745192739,	18,	0.44623059,	0.001062944767955479,	14265.490000009537,	1.070852e-10,	14265.420000076294,	1.321855e-09,	14265.640000104904,	2.009985e-12,	14265.569999933243,	2.277146e-10,	14265.33999991417,	1.837614e-08,	14265.72000002861,	1.129918e-11,	14265.829999923706,	2.549526e-10,	
14270.356189012527,	0.45023078,	0.0002091189258383592,	18,	0.45023078,	0.0010669332950936695,	14266.049999952316,	1.066053e-10,	14265.980000019073,	1.322721e-09,	14266.200000047684,	1.990661e-12,	14266.130000114441,	2.266895e-10,	14265.91000008583,	1.831758e-08,	14266.27999997139,	1.160612e-11,	14266.390000104904,	2.535285e-10,	
14271.155788898468,	0.45422167,	0.0002089259004169862,	18,	0.45422167,	0.0010659484715152356,	14266.619999885559,	1.074989e-10,	14266.539999961853,	1.322689e-09,	14266.769999980927,	2.081141e-12,	14266.69000005722,	2.281464e-10,	14266.47000002861,	1.837603e-08,	14266.83999991417,	1.145849e-11,	14266.960000038147,	2.54614e-10,	
14271.955388784409,	0.45820662,	0.0002078961063432241,	18,	0.45820662,	0.0010606944201184904,	14267.180000066757,	1.078116e-10,	14267.109999895096,	1.320468e-09,	14267.329999923706,	1.946205e-12,	14267.25,	2.272932e-10,	14267.02999997139,	1.837266e-08,	14267.400000095367,	1.168538e-11,	14267.519999980927,	2.546474e-10,	
14272.754988908768,	0.4621987,	0.0002058842157858388,	18,	0.4621987,	0.0010504296723767286,	14267.740000009537,	1.072828e-10,	14267.670000076294,	1.319585e-09,	14267.890000104904,	2.048891e-12,	14267.819999933243,	2.281054e-10,	14267.58999991417,	1.837125e-08,	14267.97000002861,	1.166513e-11,	14268.079999923706,	2.540485e-10,	
14273.554588794708,	0.46619126,	0.0002031092195445626,	18,	0.46619126,	0.0010362715282885846,	14268.30999994278,	1.066014e-10,	14268.230000019073,	1.318895e-09,	14268.450000047684,	2.057783e-12,	14268.380000114441,	2.268553e-10,	14268.16000008583,	1.835534e-08,	14268.52999997139,	1.166701e-11,	14268.640000104904,	2.53648e-10,	
14274.354188919067,	0.47018793,	0.0001995842281119864,	18,	0.47018793,	0.0010182868781223795,	14268.869999885559,	1.072206e-10,	14268.789999961853,	1.318255e-09,	14269.019999980927,	2.1005e-12,	14268.94000005722,	2.272341e-10,	14268.72000002861,	1.834047e-08,	14269.08999991417,	1.16739e-11,	14269.210000038147,	2.544384e-10,	
14275.153788805008,	0.47419512,	0.0001950968665809672,	18,	0.47419512,	0.0009953921764335062,	14269.430000066757,	1.070298e-10,	14269.359999895096,	1.322349e-09,	14269.579999923706,	2.112598e-12,	14269.509999990463,	2.259539e-10,	14269.27999997139,	1.838386e-08,	14269.650000095367,	1.176955e-11,	14269.769999980927,	2.540972e-10,	
14275.953388929367,	0.47817865,	0.0001898852993036894,	18,	0.47817865,	0.000968802547467803,	14269.990000009537,	1.071847e-10,	14269.920000076294,	1.32439e-09,	14270.140000104904,	2.187577e-12,	14270.069999933243,	2.267687e-10,	14269.83999991417,	1.834304e-08,	14270.22000002861,	1.197929e-11,	14270.329999923706,	2.535613e-10,	
14276.752988815308,	0.48218018,	0.0001840119602954473,	18,	0.48218018,	0.0009388365321196291,	14270.549999952316,	1.08077e-10,	14270.480000019073,	1.317471e-09,	14270.700000047684,	2.030468e-12,	14270.630000114441,	2.275846e-10,	14270.41000008583,	1.834796e-08,	14270.77999997139,	1.214802e-11,	14270.890000104904,	2.531816e-10,	
14277.552588939667,	0.48616949,	0.0001775597898243009,	18,	0.48616949,	0.0009059172950219433,	14271.119999885559,	1.076213e-10,	14271.039999961853,	1.323001e-09,	14271.269999980927,	1.988587e-12,	14271.19000005722,	2.272194e-10,	14270.97000002861,	1.838592e-08,	14271.33999991417,	1.217118e-11,	14271.460000038147,	2.539823e-10,	
14278.352288722992,	0.49016482,	0.0001708141312124459,	18,	0.49016482,	0.0008715006694512545,	14271.680000066757,	1.078326e-10,	14271.609999895096,	1.321269e-09,	14271.829999923706,	2.240631e-12,	14271.75,	2.273773e-10,	14271.52999997139,	1.837629e-08,	14271.900000095367,	1.205936e-11,	14272.019999980927,	2.548623e-10,	
14279.151888847351,	0.49418801,	0.0001639482745475875,	18,	0.49418801,	0.0008364707885080994,	14272.240000009537,	1.072883e-10,	14272.170000076294,	1.321418e-09,	14272.390000104904,	2.189558e-12,	14272.319999933243,	2.269729e-10,	14272.099999904633,	1.838745e-08,	14272.47000002861,	1.234553e-11,	14272.579999923706,	2.525702e-10,	
14279.951488733292,	0.49817899,	0.0001570332571811557,	18,	0.49817899,	0.0008011900876589577,	14272.80999994278,	1.077641e-10,	14272.730000019073,	1.325488e-09,	14272.960000038147,	2.217899e-12,	14272.880000114441,	2.270776e-10,	14272.66000008583,	1.833925e-08,	14273.02999997139,	1.223633e-11,	14273.140000104904,	2.53565e-10,	
14280.75108885765,	0.50217921,	0.0001499768995461443,	18,	0.50217921,	0.0007651882629905321,	14273.369999885559,	1.08142e-10,	14273.289999961853,	1.324628e-09,	14273.519999980927,	2.20839e-12,	14273.44000005722,	2.269431e-10,	14273.22000002861,	1.834526e-08,	14273.58999991417,	1.24146e-11,	14273.710000038147,	2.54434e-10,	
14281.550788879395,	0.50616652,	0.0001433413263958054,	18,	0.50616652,	0.0007313332979377827,	14273.930000066757,	1.081867e-10,	14273.859999895096,	1.321746e-09,	14274.079999923706,	2.101754e-12,	14274.009999990463,	2.280284e-10,	14273.77999997139,	1.838953e-08,	14274.16000008583,	1.253812e-11,	14274.269999980927,	2.544937e-10,	
14282.350388765335,	0.51015878,	0.0001368051722915303,	18,	0.51015878,	0.0006979855729159709,	14274.490000009537,	1.070782e-10,	14274.420000076294,	1.323438e-09,	14274.640000104904,	2.126332e-12,	14274.569999933243,	2.27173e-10,	14274.349999904633,	1.832315e-08,	14274.72000002861,	1.244881e-11,	14274.829999923706,	2.531099e-10,	
14283.149988651276,	0.51415372,	0.0001306924520127593,	18,	0.51415372,	0.0006667982245548943,	14275.05999994278,	1.067933e-10,	14274.980000019073,	1.315902e-09,	14275.210000038147,	2.037149e-12,	14275.130000114441,	2.262795e-10,	14274.91000008583,	1.832011e-08,	14275.27999997139,	1.245333e-11,	14275.400000095367,	2.535879e-10,	
14283.949588775635,	0.51815301,	0.0001249323242346006,	18,	0.51815301,	0.0006374098175234724,	14275.619999885559,	1.074295e-10,	14275.549999952316,	1.315499e-09,	14275.769999980927,	2.192612e-12,	14275.69000005722,	2.273843e-10,	14275.47000002861,	1.826703e-08,	14275.83999991417,	1.266031e-11,	14275.960000038147,	2.53879e-10,	
14284.749188661575,	0.52215856,	0.0001199190995490296,	18,	0.52215856,	0.0006118321405562734,	14276.180000066757,	1.074861e-10,	14276.109999895096,	1.321639e-09,	14276.329999923706,	2.160036e-12,	14276.259999990463,	2.265743e-10,	14276.02999997139,	1.831522e-08,	14276.41000008583,	1.284388e-11,	14276.519999980927,	2.547243e-10,	
14285.548788785934,	0.52615982,	0.0001155065169975354,	18,	0.52615982,	0.0005893189642731398,	14276.75,	1.076763e-10,	14276.670000076294,	1.321386e-09,	14276.890000104904,	2.091298e-12,	14276.819999933243,	2.268877e-10,	14276.599999904633,	1.833348e-08,	14276.97000002861,	1.250461e-11,	14277.079999923706,	2.536378e-10,	
14286.348388671875,	0.53014743,	0.00011130358721356,	18,	0.53014743,	0.0005678754449671429,	14277.30999994278,	1.07214e-10,	14277.230000019073,	1.325173e-09,	14277.460000038147,	2.118795e-12,	14277.380000114441,	2.275478e-10,	14277.16000008583,	1.833453e-08,	14277.52999997139,	1.274413e-11,	14277.650000095367,	2.533518e-10,	
14287.147988796234,	0.53414488,	0.0001081120319076359,	18,	0.53414488,	0.0005515919995287546,	14277.869999885559,	1.075241e-10,	14277.799999952316,	1.317955e-09,	14278.019999980927,	2.106693e-12,	14277.94000005722,	2.275136e-10,	14277.72000002861,	1.835244e-08,	14278.08999991417,	1.289828e-11,	14278.210000038147,	2.546258e-10,	
